method_id , masked_method_id ,	prediction_size ,	is_perfect_prediction RoBERTa , is_perfect_prediction baseline
585840,84371,7,False,False
585844,84448,3,False,False
585844,84449,3,True,False
585844,84450,1,True,True
585844,84451,1,True,False
585844,84452,7,False,False
585846,84503,1,True,False
585846,84505,3,False,False
585847,84512,9,False,False
585847,84513,1,True,False
585847,84514,1,False,False
585850,84541,5,True,False
585850,84542,5,False,False
585850,84545,5,True,False
585850,84547,1,False,False
585856,84803,10,False,False
585856,84804,1,True,False
585858,85336,3,True,False
585858,85337,1,True,True
585859,85360,5,False,True
585863,85767,5,False,False
585863,85769,1,False,False
585863,85773,1,False,False
585863,85774,1,True,False
585864,85790,5,False,False
585866,85913,5,False,False
585866,85914,5,False,False
585866,85916,9,False,False
585867,86050,5,True,False
585867,86052,8,False,False
585867,86053,1,True,False
585868,86192,1,True,False
585869,86250,3,False,False
585869,86251,5,False,False
585874,86779,5,False,False
585874,86780,5,False,False
585876,86877,5,True,False
585876,86878,1,True,False
585877,86905,1,True,False
585879,87242,4,False,False
585879,87243,1,False,False
585880,87245,5,True,False
585880,87246,5,False,False
585880,87250,5,False,False
585880,87251,1,True,False
585880,87252,1,True,False
585881,87260,9,False,False
585881,87261,5,True,False
585881,87262,1,True,True
585881,87263,5,True,False
585881,87264,1,True,False
585881,87266,1,True,False
585885,87925,3,True,False
585885,87926,3,True,False
585885,87927,3,True,False
585885,87928,1,True,True
585885,87929,1,True,False
585886,87957,3,True,False
585886,87958,1,True,False
585886,87959,1,True,True
585888,88142,5,False,False
585888,88143,5,False,False
585888,88146,7,False,False
585888,88147,1,False,False
585889,88176,3,True,True
585889,88177,1,True,True
585889,88178,6,False,False
585889,88179,1,True,False
585893,88600,2,False,False
585893,88601,7,False,False
585893,88603,3,False,False
585893,88604,3,False,False
585893,88605,3,False,False
585893,88606,3,False,False
585893,88607,10,False,False
585893,88608,10,False,False
585893,88609,10,False,False
585893,88610,10,False,False
585895,89018,6,False,False
585895,89019,3,False,False
585895,89025,1,True,False
585895,89026,1,True,False
585896,89200,3,True,True
585896,89202,1,False,True
585896,89203,1,True,False
585898,89262,8,False,False
585898,89263,3,False,False
585898,89264,5,False,False
585900,89293,3,True,False
585900,89294,5,False,False
585900,89295,7,False,False
585900,89296,1,True,True
585900,89297,7,False,False
585900,89298,7,False,False
585900,89299,1,True,True
585901,89356,1,True,False
585902,89357,6,False,False
585902,89358,6,False,False
585902,89359,2,False,False
585902,89361,3,False,False
585902,89362,9,False,False
585902,89363,3,False,False
585902,89364,1,True,False
585902,89365,1,True,False
585904,89553,3,False,False
585904,89556,1,True,False
585904,89557,5,False,False
585904,89558,5,False,False
585906,89679,5,False,False
585906,89681,6,False,False
585906,89682,1,True,False
585908,89746,3,False,False
585908,89748,1,True,False
585910,89803,2,True,False
585910,89804,1,True,False
585911,89829,1,True,True
585911,89830,1,False,True
585911,89831,4,False,False
585911,89832,4,False,False
585911,89833,1,False,False
585913,90072,3,False,False
585915,90296,3,True,False
585915,90297,3,False,False
585915,90298,1,True,False
585916,90323,3,True,False
585916,90324,3,True,False
585916,90325,4,True,False
585916,90326,4,True,False
585917,90354,1,True,False
585917,90355,5,True,False
585918,90473,9,False,False
585919,90514,3,True,False
585919,90515,9,False,False
585921,91001,1,True,False
585921,91002,4,False,False
585921,91003,2,False,False
585921,91004,3,False,False
585922,91086,2,False,False
585922,91087,1,True,False
585924,91124,6,False,False
585924,91125,3,False,False
585925,91857,3,False,False
585926,91893,4,False,False
585926,91894,4,False,False
585926,91897,1,False,False
585927,91974,3,True,False
585928,91991,2,True,False
585928,91993,7,False,False
585928,91995,1,True,False
585928,91996,5,True,False
585929,92003,1,True,False
585929,92004,1,False,False
585929,92005,1,True,False
585929,92006,1,False,False
585929,92008,3,False,False
585929,92010,5,True,False
585934,92220,9,False,False
585935,92279,1,True,True
585936,92311,2,False,True
585936,92312,1,True,True
585936,92313,2,True,False
585936,92314,1,True,False
585939,92497,6,False,False
585939,92498,5,True,False
585939,92499,1,True,False
585939,92500,1,True,False
585939,92502,1,False,False
585942,92667,3,False,False
585942,92668,6,False,False
585942,92669,2,False,False
585942,92670,3,False,False
585942,92674,1,True,False
585942,92675,1,False,False
585942,92676,4,False,False
585942,92677,1,False,False
585943,92686,4,False,False
585943,92687,10,False,False
585943,92689,3,False,False
585943,92690,3,False,False
585943,92691,1,True,False
585943,92692,1,True,False
585943,92693,1,False,True
585945,92796,1,True,False
585945,92797,1,False,False
585946,92820,9,False,False
585947,92833,5,False,False
585947,92834,1,True,False
585947,92835,1,False,False
585947,92838,1,True,False
585949,92861,8,False,False
585949,92864,1,True,False
585949,92865,1,False,False
585950,92880,5,False,False
585950,92881,8,True,False
585950,92882,1,True,True
585950,92885,1,False,False
585950,92886,1,False,False
585951,92907,7,False,False
585951,92909,1,False,True
585951,92910,1,False,False
585952,92975,4,False,False
585952,92976,3,False,False
585952,92981,1,True,False
585954,93044,3,True,False
585954,93046,1,True,True
585954,93047,1,True,False
585958,95921,5,False,False
585958,95922,10,False,False
585958,95925,5,False,False
585959,95932,8,False,False
585959,95933,1,True,False
585959,95934,3,False,False
585959,95935,1,False,False
585959,95936,3,False,False
585959,95937,1,True,False
585959,95939,1,True,False
585960,95973,3,False,False
585961,96085,1,True,False
585961,96088,9,False,False
585962,96092,3,False,False
585962,96093,1,True,True
585962,96095,3,False,False
585962,96096,1,True,False
585963,96169,3,False,False
585968,96428,2,True,False
585968,96429,3,False,False
585970,96483,1,True,False
585970,96485,1,True,False
585970,96486,1,True,False
585970,96484,1,True,False
585970,96487,1,True,True
585971,96495,2,True,True
585971,96496,3,False,True
585971,96499,3,True,False
585972,96758,5,False,False
585972,96759,6,False,False
585972,96760,8,False,False
585972,96761,3,False,False
585973,96830,6,False,False
585974,96851,1,True,False
585976,96924,3,False,False
585976,96925,3,False,False
585976,96926,3,True,False
585976,96927,3,False,False
585977,96998,9,False,False
585978,97031,7,False,False
585978,97032,7,False,False
585978,97033,5,False,False
585978,97034,1,False,False
585981,97147,1,False,True
585983,97261,3,True,False
585983,97262,2,True,False
585983,97263,3,False,False
585985,97308,3,True,False
585985,97309,3,False,False
585985,97310,1,True,False
585985,97312,1,False,False
585987,97610,2,True,False
585987,97611,2,False,False
585987,97612,7,False,False
585987,97613,7,False,False
585987,97614,1,True,False
585989,97720,9,False,False
585989,97721,4,True,False
585989,97722,5,False,False
585989,97723,1,True,False
585989,97724,1,True,True
585989,97727,1,True,False
585990,97761,1,False,False
585991,98164,1,True,False
585991,98165,1,True,False
585991,98167,3,False,False
585992,98179,5,True,False
585992,98180,1,True,False
585992,98182,1,True,False
585992,98183,1,False,False
585992,98184,6,False,False
585994,98311,1,True,False
585994,98314,5,False,False
585994,98317,3,False,False
586001,99569,5,False,False
586004,99642,1,False,False
586004,99643,3,True,False
586006,99708,7,False,False
586006,99709,1,False,False
586006,99714,3,False,False
586006,99715,5,False,False
586006,99716,9,False,False
586007,99721,1,True,False
586007,99722,3,True,False
586007,99723,1,True,False
586007,99724,1,True,False
586009,99806,3,False,False
586009,99807,1,True,False
586009,99809,1,True,False
586010,99916,5,False,False
586010,99917,1,True,True
586015,100197,1,True,False
586015,100198,9,False,False
586016,100207,3,True,False
586016,100208,2,True,False
586016,100209,1,False,True
586016,100210,1,True,False
586019,100405,3,True,False
586019,100406,3,True,False
586019,100407,3,True,True
586019,100408,3,False,False
586020,100439,3,True,False
586020,100440,1,True,True
586020,100441,1,True,True
586021,100450,7,False,False
586022,100500,3,True,True
586022,100501,1,False,False
586023,100681,3,True,False
586023,100682,3,True,False
586023,100683,1,True,False
586023,100684,1,True,False
586025,100889,7,False,False
586027,101320,1,False,False
586027,101321,3,False,False
586027,101322,1,False,False
586030,101626,1,True,False
586030,101628,3,True,False
586030,101631,7,False,False
586032,102308,5,False,False
586033,102387,3,True,False
586034,102397,3,False,True
586037,102441,3,True,False
586037,102442,5,False,False
586037,102444,2,False,False
586037,102446,1,True,False
586041,102643,1,True,False
586041,102644,8,False,False
586044,102773,1,True,False
586051,103145,5,False,False
586052,103152,1,True,False
586052,103153,1,True,False
586054,103344,2,False,False
586054,103346,1,True,False
586056,108910,7,False,False
586056,108911,5,False,False
586058,108922,3,True,False
586058,108923,3,False,False
586059,108930,5,False,False
586059,108931,1,True,False
586059,108932,1,False,False
586060,108935,3,False,False
586060,108936,1,True,False
586060,108937,3,True,False
586060,108938,1,True,True
586062,108966,5,False,False
586062,108967,3,False,False
586062,108968,1,True,False
586062,108969,1,False,False
586063,109008,5,False,False
586068,109414,1,True,False
586069,109465,2,True,False
586069,109466,7,False,False
586069,109467,1,False,True
586069,109468,1,False,False
586069,109469,6,False,False
586070,109502,1,True,True
586070,109503,1,True,False
586073,109576,5,False,False
586073,109577,1,True,True
586074,109596,3,True,False
586074,109597,2,True,False
586075,109606,1,False,False
586077,109743,1,True,False
586077,109744,1,True,False
586077,109745,1,False,False
586079,110044,3,True,False
586080,110057,3,False,False
586083,110288,4,False,False
586083,110289,2,True,True
586083,110294,5,False,False
586083,110296,5,True,False
586084,110298,5,False,False
586084,110300,7,False,False
586085,110303,5,False,False
586086,110377,1,False,False
586086,110380,1,False,True
586089,110849,3,False,False
586089,110851,8,False,False
586090,110866,6,False,False
586093,110991,1,False,False
586093,110992,1,False,False
586098,111410,3,True,False
586098,111411,3,True,False
586098,111412,3,True,False
586098,111414,3,False,False
586099,111465,3,True,False
586099,111466,7,False,False
586101,111572,8,False,False
586101,111573,4,False,False
586101,111574,1,True,True
586103,111600,5,True,False
586103,111604,5,False,False
586106,111660,1,True,True
586106,111661,7,False,False
586108,111904,6,False,False
586108,111905,2,True,False
586108,111906,1,True,False
586108,111907,1,True,False
586108,111908,1,False,False
586108,111909,1,True,False
586111,112282,8,False,False
586111,112283,3,False,False
586112,112339,8,False,False
586112,112340,7,False,False
586112,112341,3,False,False
586112,112344,1,True,False
586116,112510,3,False,False
586116,112511,9,False,False
586117,112562,1,False,False
586117,112563,3,False,False
586118,112572,5,False,False
586118,112573,1,True,False
586127,112897,8,False,False
586127,112898,5,False,False
586129,112929,3,True,True
586129,112930,3,True,False
586129,112931,1,True,False
586129,112932,5,False,False
586129,112934,1,True,False
586130,112946,2,False,False
586130,112947,3,False,False
586130,112948,3,False,False
586130,112950,3,False,False
586130,112952,3,False,False
586130,112953,3,False,False
586130,112954,1,True,False
586134,113232,5,False,False
586134,113235,8,False,False
586134,113238,6,False,False
586135,113247,7,False,False
586135,113248,8,False,False
586135,113250,5,False,False
586136,113281,3,False,False
586137,113290,8,False,False
586137,113291,5,True,True
586137,113292,5,False,False
586137,113293,3,True,False
586137,113294,1,True,False
586140,113347,5,True,False
586140,113351,1,True,True
586140,113354,1,False,False
586143,113521,1,False,False
586144,113522,10,False,False
586144,113523,1,True,False
586144,113525,5,False,False
586145,113564,1,True,False
586145,113565,1,False,True
586145,113566,1,False,False
586145,113567,1,True,False
586146,113622,3,False,False
586146,113623,3,False,False
586146,113624,7,False,False
586146,113625,1,True,False
586148,113696,4,False,False
586148,113697,1,True,True
586148,113698,1,False,False
586148,113699,4,False,False
586152,113813,3,True,False
586155,113857,5,False,False
586155,113858,3,False,False
586155,113859,1,False,False
586155,113860,1,True,False
586158,117458,1,True,False
586161,117607,3,True,False
586161,117608,1,False,True
586164,117693,3,True,True
586164,117694,1,True,True
586164,117697,1,True,False
586165,117702,10,False,False
586165,117703,5,False,False
586165,117705,1,False,False
586165,117707,1,False,False
586165,117708,5,False,False
586168,117778,6,False,False
586168,117780,5,False,False
586168,117781,1,False,False
586168,117782,1,False,False
586169,117785,3,False,False
586171,117800,3,False,False
586171,117801,1,True,False
586171,117802,1,True,False
586172,117803,3,True,False
586172,117804,3,False,False
586172,117806,1,True,True
586172,117807,1,True,True
586173,117818,3,True,True
586173,117819,1,True,True
586176,117938,3,True,True
586176,117939,7,False,False
586176,117943,1,True,False
586176,117946,1,False,False
586177,117959,5,False,False
586177,117960,5,False,False
586179,118062,3,True,True
586180,118073,5,True,False
586181,118152,4,False,False
586181,118156,3,False,False
586182,118162,3,False,False
586182,118163,2,False,True
586182,118165,1,True,True
586182,118166,1,True,False
586182,118167,3,False,False
586182,118169,5,False,False
586187,118318,3,True,True
586188,118333,3,False,False
586188,118334,1,True,True
586188,118335,3,True,True
586188,118336,3,False,False
586188,118337,10,False,False
586188,118338,8,False,False
586188,118339,1,True,False
586194,118553,3,False,False
586194,118554,3,False,False
586195,118596,6,False,False
586195,118597,1,False,False
586195,118598,7,False,False
586195,118599,10,False,False
586196,118600,5,False,False
586197,118687,3,True,False
586202,118881,1,True,False
586202,118882,1,True,True
586204,119423,7,False,False
586207,119594,3,False,False
586207,119595,3,True,False
586207,119596,5,False,False
586207,119598,3,False,True
586207,119599,5,False,False
586208,119677,3,False,False
586208,119679,1,True,True
586209,119700,3,True,False
586212,120134,1,True,False
586212,120135,5,False,False
586212,120136,1,True,False
586212,120137,1,True,False
586212,120138,1,True,False
586214,120544,3,False,False
586214,120545,3,False,False
586215,120590,1,True,False
586215,120591,1,True,True
586215,120592,1,False,False
586215,120593,7,False,False
586216,120629,1,True,False
586216,120632,1,False,False
586218,120638,5,False,False
586220,120709,4,False,False
586220,120711,3,False,False
586220,120712,1,False,False
586224,121065,1,False,False
586227,121153,7,False,False
586227,121154,7,False,False
586227,121155,1,True,True
586227,121159,5,False,False
586230,121601,3,True,False
586230,121602,1,False,False
586230,121603,3,True,False
586230,121604,3,True,False
586235,121917,3,True,False
586235,121918,3,False,False
586235,121919,3,False,True
586235,121920,1,True,False
586235,121921,1,True,False
586235,121922,5,False,False
586235,121923,1,False,False
586235,121924,5,False,False
586237,122238,1,True,False
586237,122239,7,False,False
586239,122334,9,False,False
586239,122335,3,False,False
586239,122336,1,True,False
586239,122339,1,True,True
586239,122340,6,False,False
586239,122341,5,False,False
586239,122342,10,False,False
586242,122523,1,True,False
586242,122524,9,False,False
586243,122535,3,True,False
586243,122536,3,True,False
586243,122537,1,False,False
586245,122580,5,False,False
586245,122581,1,False,False
586246,122583,3,True,False
586246,122584,1,True,False
586246,122585,1,False,False
586246,122587,3,False,False
586246,122588,1,False,False
586246,122589,1,True,False
586248,122713,6,False,False
586248,122714,2,False,False
586248,122716,1,True,False
586250,123051,2,True,True
586250,123052,3,False,False
586250,123053,4,False,False
586250,123056,1,True,True
586250,123057,1,False,False
586250,123058,7,False,False
586250,123059,1,True,False
586254,123340,1,True,False
586254,123341,1,True,False
586256,127168,6,False,False
586256,127169,3,False,False
586256,127170,7,False,False
586256,127172,1,True,False
586256,127173,1,True,False
586256,127175,5,False,False
586258,127190,5,False,False
586259,127191,3,True,False
586259,127192,1,True,False
586262,127215,3,True,False
586262,127216,3,True,False
586262,127218,1,False,False
586262,127219,1,False,False
586263,127222,7,False,False
586263,127223,5,True,False
586263,127225,5,False,False
586263,127226,5,False,False
586263,127230,9,False,False
586263,127231,1,False,False
586264,127241,8,True,False
586264,127243,5,False,False
586264,127244,8,False,False
586268,127330,1,False,False
586269,127334,10,False,False
586269,127335,1,True,False
586269,127336,7,False,False
586269,127337,3,False,False
586269,127338,1,True,False
586271,127343,5,False,False
586272,127344,6,False,False
586272,127345,3,True,False
586272,127346,1,True,True
586272,127347,3,False,False
586272,127348,3,True,False
586272,127349,1,True,True
586272,127350,1,True,False
586273,127354,1,True,True
586273,127355,1,True,False
586274,127360,7,False,False
586274,127362,3,False,False
586275,127386,3,False,False
586275,127387,3,False,False
586275,127388,1,True,False
586275,127392,3,False,False
586276,127414,5,False,False
586277,127471,3,False,False
586277,127472,3,False,False
586280,127497,7,False,False
586280,127498,3,True,False
586280,127503,3,False,False
586281,127515,6,False,False
586281,127517,1,True,False
586286,127700,5,True,False
586287,127711,2,False,True
586287,127712,7,False,False
586287,127714,1,True,False
586288,127716,9,False,False
586288,127717,1,False,False
586288,127719,7,False,False
586288,127720,1,True,True
586288,127721,4,True,False
586289,127729,7,False,False
586290,127735,3,False,False
586290,127736,1,False,False
586290,127737,1,True,False
586290,127738,4,False,False
586294,127788,5,False,False
586300,127940,4,True,False
586300,127941,2,True,False
586300,127947,1,True,False
586301,127952,3,False,False
586301,127953,2,False,False
586301,127955,1,True,False
586301,127956,7,False,False
586301,127957,1,True,False
586302,127960,3,True,True
586302,127961,2,True,True
586302,127964,7,False,False
586302,127965,7,False,False
586305,128024,1,False,True
586309,128093,8,False,False
586309,128095,1,False,False
586310,128108,6,False,False
586312,128169,4,True,False
586312,128170,4,True,False
586312,128171,1,True,False
586312,128172,3,False,False
586313,128183,5,False,False
586313,128185,1,False,False
586315,128278,2,True,False
586315,128279,2,True,False
586315,128280,2,False,True
586315,128281,3,False,True
586315,128282,3,False,False
586315,128283,7,False,False
586315,128284,3,False,False
586315,128285,1,True,False
586315,128287,1,True,False
586316,128309,6,False,False
586316,128311,5,False,False
586317,128314,7,False,False
586317,128315,1,True,False
586317,128316,6,False,False
586317,128317,1,True,False
586319,128395,3,True,True
586319,128396,3,False,False
586319,128397,5,True,False
586319,128398,8,False,False
586319,128402,3,True,False
586323,128689,5,True,False
586324,128700,1,True,True
586324,128701,1,True,False
586325,128862,9,False,False
586325,128865,1,True,False
586325,128866,4,False,False
586325,128867,1,True,False
586325,128868,6,False,False
586325,128869,6,False,False
586326,129170,3,True,False
586326,129171,3,True,False
586326,129174,5,False,False
586328,129204,3,False,False
586328,129207,4,True,False
586330,129340,1,True,True
586330,129341,3,False,False
586330,129342,3,False,False
586332,129381,1,False,False
586332,129382,1,False,False
586334,129483,8,False,False
586334,129485,3,False,False
586334,129486,3,False,False
586334,129487,1,True,False
586334,129488,3,False,False
586335,129492,7,False,False
586335,129493,1,False,False
586336,129517,3,False,False
586339,129791,3,False,False
586339,129792,2,False,False
586339,129793,2,False,False
586339,129794,7,False,False
586339,129795,3,False,False
586343,130255,3,False,False
586343,130256,3,True,False
586343,130257,3,False,False
586343,130258,1,True,False
586347,130877,8,False,False
586347,130878,5,False,False
586355,131844,5,False,False
586357,137455,1,True,False
586358,137457,1,False,False
586365,137643,1,False,False
586365,137644,2,False,True
586366,137646,9,False,False
586366,137647,9,False,False
586366,137648,1,True,False
586367,137649,7,False,False
586369,137664,8,False,False
586369,137666,3,False,False
586371,137685,3,True,True
586371,137686,3,True,False
586371,137687,2,False,False
586371,137688,1,False,False
586371,137689,1,True,False
586375,137730,4,True,False
586375,137731,1,True,False
586375,137732,1,True,False
586375,137734,1,True,False
586376,137735,1,True,False
586378,137737,8,False,False
586378,137738,6,False,False
586378,137739,3,False,False
586378,137741,3,False,False
586382,137761,2,False,False
586382,137764,7,False,False
586384,137778,3,True,False
586384,137779,9,False,False
586384,137780,1,False,False
586384,137782,6,False,False
586384,137786,1,True,False
586384,137787,5,False,False
586386,137838,5,False,False
586386,137841,3,True,True
586387,137847,1,True,False
586388,137849,7,False,False
586388,137850,1,True,False
586391,137876,7,True,False
586391,137877,1,True,True
586391,137878,1,True,False
586391,137879,6,False,False
586391,137880,1,True,True
586392,137881,1,True,False
586392,137883,7,False,False
586400,137959,1,True,True
586400,137960,1,True,False
586401,137962,7,False,False
586401,137963,7,False,False
586401,137964,8,False,False
586401,137966,1,True,False
586403,137987,3,False,True
586403,137988,3,False,True
586403,137989,1,True,False
586405,138022,7,False,False
586405,138023,7,False,False
586405,138024,1,False,False
586405,138025,1,True,False
586406,138026,1,False,False
586406,138027,1,False,False
586407,138028,3,True,True
586407,138029,3,False,False
586408,138030,3,False,False
586408,138031,3,False,False
586409,138032,4,False,False
586409,138034,5,False,False
586409,138035,1,False,False
586409,138036,1,False,False
586410,138037,7,False,False
586412,138038,5,True,False
586412,138039,2,False,False
586412,138044,1,True,True
586412,138048,3,True,False
586414,138078,8,False,False
586414,138080,1,True,False
586414,138081,1,False,False
586418,138150,1,False,False
586420,138155,1,True,False
586420,138158,8,False,False
586420,138159,3,False,False
586420,138160,5,False,False
586422,138170,3,False,False
586422,138171,1,True,True
586422,138172,3,False,False
586424,138221,3,False,False
586425,138225,3,True,False
586428,138262,1,True,True
586433,138360,3,True,False
586433,138361,5,False,False
586433,138366,3,False,False
586433,138367,3,False,False
586433,138368,1,True,False
586433,138369,1,True,False
586434,138371,7,True,False
586435,138372,3,True,True
586437,138385,6,False,False
586437,138386,6,False,False
586437,138387,1,True,False
586437,138388,1,False,False
586437,138389,3,False,False
586437,138390,3,False,False
586439,138417,7,False,False
586440,138418,3,True,False
586440,138419,3,True,False
586440,138420,3,True,False
586440,138421,3,True,False
586441,138422,3,False,False
586441,138423,1,True,False
586441,138424,7,False,False
586442,138426,4,True,False
586442,138427,5,False,False
586442,138429,1,True,False
